"rgn_id","year","habitat","km2"
28,"2019","Seagrass",71.556586
29,"2019","Seagrass",0.108073
30,"2019","Seagrass",
31,"2019","Seagrass",
32,"2019","Seagrass",
33,"2019","Seagrass",
34,"2019","Seagrass",
35,"2019","Seagrass",
36,"2019","Seagrass",3.968995
37,"2019","Seagrass",
38,"2019","Seagrass",
39,"2019","Seagrass",
40,"2019","Seagrass",
41,"2019","Seagrass",
42,"2019","Seagrass",3.723065
43,"2019","Seagrass",569.140501
44,"2019","Seagrass",
45,"2019","Seagrass",
46,"2019","Seagrass",
47,"2019","Seagrass",
48,"2019","Seagrass",
49,"2019","Seagrass",
50,"2019","Seagrass",
51,"2019","Seagrass",
52,"2019","Seagrass",
53,"2019","Seagrass",
54,"2019","Seagrass",26.574218
55,"2019","Seagrass",70.582471
56,"2019","Seagrass",
57,"2019","Seagrass",
58,"2019","Seagrass",291.176128
59,"2019","Seagrass",
60,"2019","Seagrass",
61,"2019","Seagrass",
62,"2019","Seagrass",41.449941
63,"2019","Seagrass",
64,"2019","Seagrass",
65,"2019","Seagrass",
66,"2019","Seagrass",
67,"2019","Seagrass",
68,"2019","Seagrass",
69,"2019","Seagrass",132.090363
70,"2019","Seagrass",
71,"2019","Seagrass",
72,"2019","Seagrass",
73,"2019","Seagrass",
74,"2019","Seagrass",
75,"2019","Seagrass",
76,"2019","Seagrass",
77,"2019","Seagrass",
78,"2019","Seagrass",
79,"2019","Seagrass",94.625788
80,"2019","Seagrass",
81,"2019","Seagrass",
82,"2019","Seagrass",5.796129
83,"2019","Seagrass",
84,"2019","Seagrass",
85,"2019","Seagrass",
86,"2019","Seagrass",
87,"2019","Seagrass",
88,"2019","Seagrass",
89,"2019","Seagrass",179.412276
90,"2019","Seagrass",0.451137
91,"2019","Seagrass",
92,"2019","Seagrass",
93,"2019","Seagrass",4.226029
94,"2019","Seagrass",
95,"2019","Seagrass",
96,"2019","Seagrass",
97,"2019","Seagrass",
98,"2019","Seagrass",
99,"2019","Seagrass",
100,"2019","Seagrass",69.459808
101,"2019","Seagrass",
102,"2019","Seagrass",129.374186
103,"2019","Seagrass",124.7831
1,"2020","Seagrass",0.954615
2,"2020","Seagrass",
3,"2020","Seagrass",0.523355
4,"2020","Seagrass",190.234532
5,"2020","Seagrass",1.082903
6,"2020","Seagrass",
7,"2020","Seagrass",
8,"2020","Seagrass",
9,"2020","Seagrass",383.009244
10,"2020","Seagrass",2.478668
11,"2020","Seagrass",62.128745
12,"2020","Seagrass",
13,"2020","Seagrass",24.230919
14,"2020","Seagrass",
15,"2020","Seagrass",69.907883
16,"2020","Seagrass",
17,"2020","Seagrass",
18,"2020","Seagrass",1.01274
19,"2020","Seagrass",
20,"2020","Seagrass",
21,"2020","Seagrass",
22,"2020","Seagrass",
23,"2020","Seagrass",
24,"2020","Seagrass",
25,"2020","Seagrass",29.73993
26,"2020","Seagrass",0.466637
27,"2020","Seagrass",
28,"2020","Seagrass",70.654973
29,"2020","Seagrass",0.106712
30,"2020","Seagrass",
31,"2020","Seagrass",
32,"2020","Seagrass",
33,"2020","Seagrass",
34,"2020","Seagrass",
35,"2020","Seagrass",
36,"2020","Seagrass",3.918986
37,"2020","Seagrass",
38,"2020","Seagrass",
39,"2020","Seagrass",
40,"2020","Seagrass",
41,"2020","Seagrass",
42,"2020","Seagrass",3.676154
43,"2020","Seagrass",561.96933
44,"2020","Seagrass",
45,"2020","Seagrass",
46,"2020","Seagrass",
47,"2020","Seagrass",
48,"2020","Seagrass",
49,"2020","Seagrass",
50,"2020","Seagrass",
51,"2020","Seagrass",
52,"2020","Seagrass",
53,"2020","Seagrass",
54,"2020","Seagrass",26.239383
55,"2020","Seagrass",69.693131
56,"2020","Seagrass",
57,"2020","Seagrass",
58,"2020","Seagrass",287.507309
59,"2020","Seagrass",
60,"2020","Seagrass",
61,"2020","Seagrass",
62,"2020","Seagrass",40.927671
63,"2020","Seagrass",
64,"2020","Seagrass",
65,"2020","Seagrass",
66,"2020","Seagrass",
67,"2020","Seagrass",
68,"2020","Seagrass",
69,"2020","Seagrass",130.426025
70,"2020","Seagrass",
71,"2020","Seagrass",
72,"2020","Seagrass",
73,"2020","Seagrass",
74,"2020","Seagrass",
75,"2020","Seagrass",
76,"2020","Seagrass",
77,"2020","Seagrass",
78,"2020","Seagrass",
79,"2020","Seagrass",93.433503
80,"2020","Seagrass",
81,"2020","Seagrass",
82,"2020","Seagrass",5.723098
83,"2020","Seagrass",
84,"2020","Seagrass",
85,"2020","Seagrass",
86,"2020","Seagrass",
87,"2020","Seagrass",
88,"2020","Seagrass",
89,"2020","Seagrass",177.151682
90,"2020","Seagrass",0.445453
91,"2020","Seagrass",
92,"2020","Seagrass",
93,"2020","Seagrass",4.172781
94,"2020","Seagrass",
95,"2020","Seagrass",
96,"2020","Seagrass",
97,"2020","Seagrass",
98,"2020","Seagrass",
99,"2020","Seagrass",
100,"2020","Seagrass",68.584615
101,"2020","Seagrass",
102,"2020","Seagrass",127.744071
103,"2020","Seagrass",123.210833
1,"2021","Seagrass",0.942586
2,"2021","Seagrass",
3,"2021","Seagrass",0.516761
4,"2021","Seagrass",187.837577
5,"2021","Seagrass",1.069259
6,"2021","Seagrass",
7,"2021","Seagrass",
8,"2021","Seagrass",
9,"2021","Seagrass",378.183328
10,"2021","Seagrass",2.447436
11,"2021","Seagrass",61.345922
12,"2021","Seagrass",
13,"2021","Seagrass",23.92561
14,"2021","Seagrass",
15,"2021","Seagrass",69.027043
16,"2021","Seagrass",
17,"2021","Seagrass",
18,"2021","Seagrass",0.999979
19,"2021","Seagrass",
20,"2021","Seagrass",
21,"2021","Seagrass",
22,"2021","Seagrass",
23,"2021","Seagrass",
24,"2021","Seagrass",
25,"2021","Seagrass",29.365207
26,"2021","Seagrass",0.460758
27,"2021","Seagrass",
28,"2021","Seagrass",69.76472
29,"2021","Seagrass",0.105367
30,"2021","Seagrass",
31,"2021","Seagrass",
32,"2021","Seagrass",
33,"2021","Seagrass",
34,"2021","Seagrass",
35,"2021","Seagrass",
36,"2021","Seagrass",3.869607
37,"2021","Seagrass",
38,"2021","Seagrass",
39,"2021","Seagrass",
40,"2021","Seagrass",
41,"2021","Seagrass",
42,"2021","Seagrass",3.629835
43,"2021","Seagrass",554.888517
44,"2021","Seagrass",
45,"2021","Seagrass",
46,"2021","Seagrass",
47,"2021","Seagrass",
48,"2021","Seagrass",
49,"2021","Seagrass",
50,"2021","Seagrass",
51,"2021","Seagrass",
52,"2021","Seagrass",
53,"2021","Seagrass",
54,"2021","Seagrass",25.908766
55,"2021","Seagrass",68.814998
56,"2021","Seagrass",
57,"2021","Seagrass",
58,"2021","Seagrass",283.884716
59,"2021","Seagrass",
60,"2021","Seagrass",
61,"2021","Seagrass",
62,"2021","Seagrass",40.411983
63,"2021","Seagrass",
64,"2021","Seagrass",
65,"2021","Seagrass",
66,"2021","Seagrass",
67,"2021","Seagrass",
68,"2021","Seagrass",
69,"2021","Seagrass",128.782657
70,"2021","Seagrass",
71,"2021","Seagrass",
72,"2021","Seagrass",
73,"2021","Seagrass",
74,"2021","Seagrass",
75,"2021","Seagrass",
76,"2021","Seagrass",
77,"2021","Seagrass",
78,"2021","Seagrass",
79,"2021","Seagrass",92.256241
80,"2021","Seagrass",
81,"2021","Seagrass",
82,"2021","Seagrass",5.650987
83,"2021","Seagrass",
84,"2021","Seagrass",
85,"2021","Seagrass",
86,"2021","Seagrass",
87,"2021","Seagrass",
88,"2021","Seagrass",
89,"2021","Seagrass",174.919571
90,"2021","Seagrass",0.43984
91,"2021","Seagrass",
92,"2021","Seagrass",
93,"2021","Seagrass",4.120204
94,"2021","Seagrass",
95,"2021","Seagrass",
96,"2021","Seagrass",
97,"2021","Seagrass",
98,"2021","Seagrass",
99,"2021","Seagrass",
100,"2021","Seagrass",67.720449
101,"2021","Seagrass",
102,"2021","Seagrass",126.134496
103,"2021","Seagrass",121.658376
1,"2017","Tidal Flats",69.2527401007033
2,"2017","Tidal Flats",879.442419634613
3,"2017","Tidal Flats",432.470755652599
4,"2017","Tidal Flats",370.131881021789
5,"2017","Tidal Flats",263.801132583637
6,"2017","Tidal Flats",10627.7725252335
7,"2017","Tidal Flats",3481.61339749481
8,"2017","Tidal Flats",557.839264869479
9,"2017","Tidal Flats",718.505195778658
10,"2017","Tidal Flats",144.602063850893
11,"2017","Tidal Flats",205.333555087018
12,"2017","Tidal Flats",299.811249421665
13,"2017","Tidal Flats",807.896613646474
14,"2017","Tidal Flats",13.8048156100749
15,"2017","Tidal Flats",68.3446390658268
16,"2017","Tidal Flats",252.961614627881
17,"2017","Tidal Flats",2008.80706976005
18,"2017","Tidal Flats",390.479885914856
19,"2017","Tidal Flats",432.952731442458
20,"2017","Tidal Flats",723.286371901585
21,"2017","Tidal Flats",9791.26888033589
22,"2017","Tidal Flats",381.231645525752
23,"2017","Tidal Flats",143.125885119738
24,"2017","Tidal Flats",157.025492184373
25,"2017","Tidal Flats",20.1852168070071
26,"2017","Tidal Flats",956.403500889801
27,"2017","Tidal Flats",116.508048535874
28,"2017","Tidal Flats",339.56616534641
29,"2017","Tidal Flats",612.764584897268
30,"2017","Tidal Flats",305.357626905419
31,"2017","Tidal Flats",78.6315595963621
32,"2017","Tidal Flats",184.569958443001
33,"2017","Tidal Flats",379.445858160081
34,"2017","Tidal Flats",40.0022299151273
35,"2017","Tidal Flats",32.5780555584113
36,"2017","Tidal Flats",303.649754842686
37,"2017","Tidal Flats",172.857509838391
38,"2017","Tidal Flats",1433.42814392124
39,"2017","Tidal Flats",456.57175360814
40,"2017","Tidal Flats",44.5804608858908
41,"2017","Tidal Flats",399.624422338071
42,"2017","Tidal Flats",323.68032326168
43,"2017","Tidal Flats",1880.67914822143
44,"2017","Tidal Flats",445.263752537374
45,"2017","Tidal Flats",143.754683501896
46,"2017","Tidal Flats",184.520778501184
47,"2017","Tidal Flats",289.160332318995
48,"2017","Tidal Flats",157.883581182173
49,"2017","Tidal Flats",204.424548769845
50,"2017","Tidal Flats",36.047810359552
51,"2017","Tidal Flats",35.1132781022593
52,"2017","Tidal Flats",55.9905279469817
53,"2017","Tidal Flats",308.603535550198
54,"2017","Tidal Flats",270.374032233625
55,"2017","Tidal Flats",423.918601954938
56,"2017","Tidal Flats",710.691224327005
57,"2017","Tidal Flats",729.679563131758
58,"2017","Tidal Flats",568.371992441495
59,"2017","Tidal Flats",14650.7444364135
60,"2017","Tidal Flats",172.703128871756
61,"2017","Tidal Flats",212.609726473862
62,"2017","Tidal Flats",65.1413848697453
63,"2017","Tidal Flats",90.9268756849533
64,"2017","Tidal Flats",259.040924546177
65,"2017","Tidal Flats",133.726186621075
66,"2017","Tidal Flats",110.501943529035
67,"2017","Tidal Flats",2550.81732182635
68,"2017","Tidal Flats",2612.69525248318
69,"2017","Tidal Flats",141.331188306501
70,"2017","Tidal Flats",237.182949774084
71,"2017","Tidal Flats",7.65607542346378
72,"2017","Tidal Flats",4420.34220995984
73,"2017","Tidal Flats",146.336968755224
74,"2017","Tidal Flats",145.342396704423
75,"2017","Tidal Flats",610.547466475236
76,"2017","Tidal Flats",3559.91957989302
77,"2017","Tidal Flats",524.355648855247
78,"2017","Tidal Flats",624.184236057768
79,"2017","Tidal Flats",126.709115423306
80,"2017","Tidal Flats",157.30826846709
81,"2017","Tidal Flats",1292.00504858804
82,"2017","Tidal Flats",480.482231206111
83,"2017","Tidal Flats",58.1776878403812
84,"2017","Tidal Flats",1686.59497931646
85,"2017","Tidal Flats",405.857683944797
86,"2017","Tidal Flats",98.3495910412494
87,"2017","Tidal Flats",538.319210711445
88,"2017","Tidal Flats",122.765170137198
89,"2017","Tidal Flats",602.685409499286
90,"2017","Tidal Flats",718.286806118439
91,"2017","Tidal Flats",1202.46817252199
92,"2017","Tidal Flats",1217.392274377
93,"2017","Tidal Flats",753.784048580688
94,"2017","Tidal Flats",338.194320314995
95,"2017","Tidal Flats",368.764512590446
96,"2017","Tidal Flats",
97,"2017","Tidal Flats",8658.55479986625
98,"2017","Tidal Flats",82.5945742616645
99,"2017","Tidal Flats",588.856165038587
100,"2017","Tidal Flats",79.2706141405482
101,"2017","Tidal Flats",124.623706912093
102,"2017","Tidal Flats",69.483062930691
103,"2017","Tidal Flats",54.63467241371
1,"2018","Tidal Flats",69.1488609905523
2,"2018","Tidal Flats",878.123256005161
3,"2018","Tidal Flats",431.82204951912
4,"2018","Tidal Flats",369.576683200256
5,"2018","Tidal Flats",263.405430884761
6,"2018","Tidal Flats",10611.8308664457
7,"2018","Tidal Flats",3476.39097739856
8,"2018","Tidal Flats",557.002505972175
9,"2018","Tidal Flats",717.42743798499
10,"2018","Tidal Flats",144.385160755117
11,"2018","Tidal Flats",205.025554754387
12,"2018","Tidal Flats",299.361532547533
13,"2018","Tidal Flats",806.684768726004
14,"2018","Tidal Flats",13.7841083866598
15,"2018","Tidal Flats",68.2421221072281
16,"2018","Tidal Flats",252.582172205939
17,"2018","Tidal Flats",2005.79385915541
18,"2018","Tidal Flats",389.894166085984
19,"2018","Tidal Flats",432.303302345294
20,"2018","Tidal Flats",722.201442343733
21,"2018","Tidal Flats",9776.58197701539
22,"2018","Tidal Flats",380.659798057463
23,"2018","Tidal Flats",142.911196292058
24,"2018","Tidal Flats",156.789953946097
25,"2018","Tidal Flats",20.1549389817966
26,"2018","Tidal Flats",954.968895638466
27,"2018","Tidal Flats",116.33328646307
28,"2018","Tidal Flats",339.05681609839
29,"2018","Tidal Flats",611.845438019922
30,"2018","Tidal Flats",304.899590465061
31,"2018","Tidal Flats",78.5136122569676
32,"2018","Tidal Flats",184.293103505336
33,"2018","Tidal Flats",378.876689372841
34,"2018","Tidal Flats",39.9422265702546
35,"2018","Tidal Flats",32.5291884750737
36,"2018","Tidal Flats",303.194280210421
37,"2018","Tidal Flats",172.598223573634
38,"2018","Tidal Flats",1431.27800170536
39,"2018","Tidal Flats",455.886895977727
40,"2018","Tidal Flats",44.5135901945619
41,"2018","Tidal Flats",399.024985704564
42,"2018","Tidal Flats",323.194802776787
43,"2018","Tidal Flats",1877.85812949909
44,"2018","Tidal Flats",444.595856908568
45,"2018","Tidal Flats",143.539051476643
46,"2018","Tidal Flats",184.243997333432
47,"2018","Tidal Flats",288.726591820517
48,"2018","Tidal Flats",157.6467558104
49,"2018","Tidal Flats",204.11791194669
50,"2018","Tidal Flats",35.9937386440127
51,"2018","Tidal Flats",35.060608185106
52,"2018","Tidal Flats",55.9065421550612
53,"2018","Tidal Flats",308.140630246873
54,"2018","Tidal Flats",269.968471185275
55,"2018","Tidal Flats",423.282724052006
56,"2018","Tidal Flats",709.625187490514
57,"2018","Tidal Flats",728.58504378706
58,"2018","Tidal Flats",567.519434452832
59,"2018","Tidal Flats",14628.7683197589
60,"2018","Tidal Flats",172.444074178448
61,"2018","Tidal Flats",212.290811884151
62,"2018","Tidal Flats",65.0436727924407
63,"2018","Tidal Flats",90.7904853714259
64,"2018","Tidal Flats",258.652363159358
65,"2018","Tidal Flats",133.525597341143
66,"2018","Tidal Flats",110.336190613742
67,"2018","Tidal Flats",2546.99109584361
68,"2018","Tidal Flats",2608.77620960446
69,"2018","Tidal Flats",141.119191524041
70,"2018","Tidal Flats",236.827175349423
71,"2018","Tidal Flats",7.64459131032858
72,"2018","Tidal Flats",4413.7116966449
73,"2018","Tidal Flats",146.117463302091
74,"2018","Tidal Flats",145.124383109366
75,"2018","Tidal Flats",609.631645275523
76,"2018","Tidal Flats",3554.57970052318
77,"2018","Tidal Flats",523.569115381964
78,"2018","Tidal Flats",623.247959703682
79,"2018","Tidal Flats",126.519051750171
80,"2018","Tidal Flats",157.072306064389
81,"2018","Tidal Flats",1290.06704101516
82,"2018","Tidal Flats",479.761507859302
83,"2018","Tidal Flats",58.0904213086206
84,"2018","Tidal Flats",1684.06508684748
85,"2018","Tidal Flats",405.248897418879
86,"2018","Tidal Flats",98.2020666546875
87,"2018","Tidal Flats",537.511731895378
88,"2018","Tidal Flats",122.581022381993
89,"2018","Tidal Flats",601.781381385037
90,"2018","Tidal Flats",717.209375909261
91,"2018","Tidal Flats",1200.66447026321
92,"2018","Tidal Flats",1215.56618596544
93,"2018","Tidal Flats",752.653372507817
94,"2018","Tidal Flats",337.687028834523
95,"2018","Tidal Flats",368.211365821561
96,"2018","Tidal Flats",
97,"2018","Tidal Flats",8645.56696766645
98,"2018","Tidal Flats",82.470682400272
99,"2018","Tidal Flats",587.972880791029
100,"2018","Tidal Flats",79.1517082193374
101,"2018","Tidal Flats",124.436771351724
102,"2018","Tidal Flats",69.378838336295
103,"2018","Tidal Flats",46.4394715516535
1,"2019","Tidal Flats",69.0451376990665
2,"2019","Tidal Flats",876.806071121154
3,"2019","Tidal Flats",431.174316444841
4,"2019","Tidal Flats",369.022318175456
5,"2019","Tidal Flats",263.010322738434
6,"2019","Tidal Flats",10595.913120146
7,"2019","Tidal Flats",3471.17639093247
8,"2019","Tidal Flats",556.167002213216
9,"2019","Tidal Flats",716.351296828012
10,"2019","Tidal Flats",144.168583013984
11,"2019","Tidal Flats",204.718016422256
12,"2019","Tidal Flats",298.912490248711
13,"2019","Tidal Flats",805.474741572915
14,"2019","Tidal Flats",13.7634322240798
15,"2019","Tidal Flats",68.1397589240673
16,"2019","Tidal Flats",252.20329894763
17,"2019","Tidal Flats",2002.78516836668
18,"2019","Tidal Flats",389.309324836855
19,"2019","Tidal Flats",431.654847391776
20,"2019","Tidal Flats",721.118140180217
21,"2019","Tidal Flats",9761.91710404986
22,"2019","Tidal Flats",380.088808360377
23,"2019","Tidal Flats",142.69682949762
24,"2019","Tidal Flats",156.554769015178
25,"2019","Tidal Flats",20.1247065733239
26,"2019","Tidal Flats",953.536442295008
27,"2019","Tidal Flats",116.158786533375
28,"2019","Tidal Flats",338.548230874243
29,"2019","Tidal Flats",610.927669862892
30,"2019","Tidal Flats",304.442241079364
31,"2019","Tidal Flats",78.3958418385821
32,"2019","Tidal Flats",184.016663850078
33,"2019","Tidal Flats",378.308374338781
34,"2019","Tidal Flats",39.8823132303992
35,"2019","Tidal Flats",32.4803946923611
36,"2019","Tidal Flats",302.739488790106
37,"2019","Tidal Flats",172.339326238273
38,"2019","Tidal Flats",1429.1310847028
39,"2019","Tidal Flats",455.203065633761
40,"2019","Tidal Flats",44.4468198092701
41,"2019","Tidal Flats",398.426448226007
42,"2019","Tidal Flats",322.710010572622
43,"2019","Tidal Flats",1875.04134230485
44,"2019","Tidal Flats",443.928963123205
45,"2019","Tidal Flats",143.323742899428
46,"2019","Tidal Flats",183.967631337432
47,"2019","Tidal Flats",288.293501932786
48,"2019","Tidal Flats",157.410285676684
49,"2019","Tidal Flats",203.81173507877
50,"2019","Tidal Flats",35.9397480360467
51,"2019","Tidal Flats",35.0080172728283
52,"2019","Tidal Flats",55.8226823418286
53,"2019","Tidal Flats",307.678419301503
54,"2019","Tidal Flats",269.563518478497
55,"2019","Tidal Flats",422.647799965928
56,"2019","Tidal Flats",708.560749709278
57,"2019","Tidal Flats",727.49216622138
58,"2019","Tidal Flats",566.668155301153
59,"2019","Tidal Flats",14606.8251672793
60,"2019","Tidal Flats",172.185408067181
61,"2019","Tidal Flats",211.972375666324
62,"2019","Tidal Flats",64.946107283252
63,"2019","Tidal Flats",90.6542996433687
64,"2019","Tidal Flats",258.264384614619
65,"2019","Tidal Flats",133.325308945131
66,"2019","Tidal Flats",110.170686327821
67,"2019","Tidal Flats",2543.17060919984
68,"2019","Tidal Flats",2604.86304529005
69,"2019","Tidal Flats",140.907512736755
70,"2019","Tidal Flats",236.471934586399
71,"2019","Tidal Flats",7.63312442336309
72,"2019","Tidal Flats",4407.09112909993
73,"2019","Tidal Flats",145.898287107138
74,"2019","Tidal Flats",144.906696534702
75,"2019","Tidal Flats",608.71719780761
76,"2019","Tidal Flats",3549.24783097239
77,"2019","Tidal Flats",522.783761708892
78,"2019","Tidal Flats",622.313087764126
79,"2019","Tidal Flats",126.329273172546
80,"2019","Tidal Flats",156.836697605293
81,"2019","Tidal Flats",1288.13194045363
82,"2019","Tidal Flats",479.041865597513
83,"2019","Tidal Flats",58.0032856766577
84,"2019","Tidal Flats",1681.53898921721
85,"2019","Tidal Flats",404.641024072751
86,"2019","Tidal Flats",98.0547635547055
87,"2019","Tidal Flats",536.705464297535
88,"2019","Tidal Flats",122.39715084842
89,"2019","Tidal Flats",600.87870931296
90,"2019","Tidal Flats",716.133561845397
91,"2019","Tidal Flats",1198.86347355781
92,"2019","Tidal Flats",1213.74283668649
93,"2019","Tidal Flats",751.524392449056
94,"2019","Tidal Flats",337.180498291271
95,"2019","Tidal Flats",367.659048772828
96,"2019","Tidal Flats",
97,"2019","Tidal Flats",8632.59861721496
98,"2019","Tidal Flats",82.3469763766716
99,"2019","Tidal Flats",587.090921469842
100,"2019","Tidal Flats",79.0329806570084
101,"2019","Tidal Flats",124.250116194697
102,"2019","Tidal Flats",69.2747700787906
103,"2019","Tidal Flats",39.4735508189055
1,"2020","Tidal Flats",68.9415699925179
2,"2020","Tidal Flats",875.490862014472
3,"2020","Tidal Flats",430.527554970174
4,"2020","Tidal Flats",368.468784698193
5,"2020","Tidal Flats",262.615807254326
6,"2020","Tidal Flats",10580.0192504658
7,"2020","Tidal Flats",3465.96962634607
8,"2020","Tidal Flats",555.332751709896
9,"2020","Tidal Flats",715.27676988277
10,"2020","Tidal Flats",143.952330139463
11,"2020","Tidal Flats",204.410939397622
12,"2020","Tidal Flats",298.464121513338
13,"2020","Tidal Flats",804.266529460556
14,"2020","Tidal Flats",13.7427870757436
15,"2020","Tidal Flats",68.0375492856812
16,"2020","Tidal Flats",251.824993999208
17,"2020","Tidal Flats",1999.78099061413
18,"2020","Tidal Flats",388.7253608496
19,"2020","Tidal Flats",431.007365120689
20,"2020","Tidal Flats",720.036462969947
21,"2020","Tidal Flats",9747.27422839379
22,"2020","Tidal Flats",379.518675147836
23,"2020","Tidal Flats",142.482784253374
24,"2020","Tidal Flats",156.319936861655
25,"2020","Tidal Flats",20.0945195134639
26,"2020","Tidal Flats",952.106137631566
27,"2020","Tidal Flats",115.984548353575
28,"2020","Tidal Flats",338.040408527931
29,"2020","Tidal Flats",610.011278358098
30,"2020","Tidal Flats",303.985577717745
31,"2020","Tidal Flats",78.2782480758243
32,"2020","Tidal Flats",183.740638854303
33,"2020","Tidal Flats",377.740911777273
34,"2020","Tidal Flats",39.8224897605536
35,"2020","Tidal Flats",32.4316741003225
36,"2020","Tidal Flats",302.285379556921
37,"2020","Tidal Flats",172.080817248916
38,"2020","Tidal Flats",1426.98738807575
39,"2020","Tidal Flats",454.52026103531
40,"2020","Tidal Flats",44.3801495795562
41,"2020","Tidal Flats",397.828808553668
42,"2020","Tidal Flats",322.225945556763
43,"2020","Tidal Flats",1872.22878029139
44,"2020","Tidal Flats",443.26306967852
45,"2020","Tidal Flats",143.108757285079
46,"2020","Tidal Flats",183.691679890425
47,"2020","Tidal Flats",287.861061679887
48,"2020","Tidal Flats",157.174170248169
49,"2020","Tidal Flats",203.506017476152
50,"2020","Tidal Flats",35.8858384139926
51,"2020","Tidal Flats",34.9555052469191
52,"2020","Tidal Flats",55.7389483183159
53,"2020","Tidal Flats",307.21690167255
54,"2020","Tidal Flats",269.159173200779
55,"2020","Tidal Flats",422.013828265979
56,"2020","Tidal Flats",707.497908584715
57,"2020","Tidal Flats",726.400927972047
58,"2020","Tidal Flats",565.818153068201
59,"2020","Tidal Flats",14584.9149295283
60,"2020","Tidal Flats",171.92712995508
61,"2020","Tidal Flats",211.654417102825
62,"2020","Tidal Flats",64.8486881223271
63,"2020","Tidal Flats",90.5183181939037
64,"2020","Tidal Flats",257.876988037697
65,"2020","Tidal Flats",133.125320981714
66,"2020","Tidal Flats",110.00543029833
67,"2020","Tidal Flats",2539.35585328604
68,"2020","Tidal Flats",2600.95575072212
69,"2020","Tidal Flats",140.69615146765
70,"2020","Tidal Flats",236.117226684519
71,"2020","Tidal Flats",7.62167473672804
72,"2020","Tidal Flats",4400.48049240628
73,"2020","Tidal Flats",145.679439676477
74,"2020","Tidal Flats",144.6893364899
75,"2020","Tidal Flats",607.804122010898
76,"2020","Tidal Flats",3543.92395922593
77,"2020","Tidal Flats",521.999586066328
78,"2020","Tidal Flats",621.37961813248
79,"2020","Tidal Flats",126.139779262787
80,"2020","Tidal Flats",156.601442558885
81,"2020","Tidal Flats",1286.19974254295
82,"2020","Tidal Flats",478.323302799117
83,"2020","Tidal Flats",57.9162807481427
84,"2020","Tidal Flats",1679.01668073338
85,"2020","Tidal Flats",404.034062536642
86,"2020","Tidal Flats",97.9076814093734
87,"2020","Tidal Flats",535.900406101088
88,"2020","Tidal Flats",122.213555122147
89,"2020","Tidal Flats",599.97739124899
90,"2020","Tidal Flats",715.059361502629
91,"2020","Tidal Flats",1197.06517834748
92,"2020","Tidal Flats",1211.92222243146
93,"2020","Tidal Flats",750.397105860382
94,"2020","Tidal Flats",336.674727543834
95,"2020","Tidal Flats",367.107560199669
96,"2020","Tidal Flats",
97,"2020","Tidal Flats",8619.64971928913
98,"2020","Tidal Flats",82.2234559121066
99,"2020","Tidal Flats",586.210285087638
100,"2020","Tidal Flats",78.9144311860229
101,"2020","Tidal Flats",124.063741020405
102,"2020","Tidal Flats",69.1708579236724
103,"2020","Tidal Flats",33.5525181960697
1,"2021","Tidal Flats",68.8381576375291
2,"2021","Tidal Flats",874.17762572145
3,"2021","Tidal Flats",429.881763637719
4,"2021","Tidal Flats",367.916081521145
5,"2021","Tidal Flats",262.221883543445
6,"2021","Tidal Flats",10564.1492215901
7,"2021","Tidal Flats",3460.77067190655
8,"2021","Tidal Flats",554.499752582332
9,"2021","Tidal Flats",714.203854727946
10,"2021","Tidal Flats",143.736401644254
11,"2021","Tidal Flats",204.104322988526
12,"2021","Tidal Flats",298.016425331068
13,"2021","Tidal Flats",803.060129666365
14,"2021","Tidal Flats",13.72217289513
15,"2021","Tidal Flats",67.9354929617526
16,"2021","Tidal Flats",251.44725650821
17,"2021","Tidal Flats",1996.7813191282
18,"2021","Tidal Flats",388.142272808325
19,"2021","Tidal Flats",430.360854073008
20,"2021","Tidal Flats",718.956408275492
21,"2021","Tidal Flats",9732.6533170512
22,"2021","Tidal Flats",378.949397135115
23,"2021","Tidal Flats",142.269060076994
24,"2021","Tidal Flats",156.085456956362
25,"2021","Tidal Flats",20.0643777341937
26,"2021","Tidal Flats",950.677978425118
27,"2021","Tidal Flats",115.810571531045
28,"2021","Tidal Flats",337.533347915139
29,"2021","Tidal Flats",609.096261440561
30,"2021","Tidal Flats",303.529599351168
31,"2021","Tidal Flats",78.1608307037105
32,"2021","Tidal Flats",183.465027896021
33,"2021","Tidal Flats",377.174300409607
34,"2021","Tidal Flats",39.7627560259128
35,"2021","Tidal Flats",32.383026589172
36,"2021","Tidal Flats",301.831951487585
37,"2021","Tidal Flats",171.822696023042
38,"2021","Tidal Flats",1424.84690699364
39,"2021","Tidal Flats",453.838480643757
40,"2021","Tidal Flats",44.3135793551868
41,"2021","Tidal Flats",397.232065340837
42,"2021","Tidal Flats",321.742606638428
43,"2021","Tidal Flats",1869.42043712095
44,"2021","Tidal Flats",442.598175074002
45,"2021","Tidal Flats",142.894094149151
46,"2021","Tidal Flats",183.41614237059
47,"2021","Tidal Flats",287.429270087367
48,"2021","Tidal Flats",156.938408992797
49,"2021","Tidal Flats",203.200758449938
50,"2021","Tidal Flats",35.8320096563716
51,"2021","Tidal Flats",34.9030719890487
52,"2021","Tidal Flats",55.6553398958384
53,"2021","Tidal Flats",306.756076320042
54,"2021","Tidal Flats",268.755434440978
55,"2021","Tidal Flats",421.38080752358
56,"2021","Tidal Flats",706.436661721837
57,"2021","Tidal Flats",725.311326580089
58,"2021","Tidal Flats",564.969425838599
